sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
1,1,6,3,2,5,8,2,1,1,1,1,0.2396887159533074,0.24007782101167316,9.708333333333334,11.92,0.4,586.91,1.0,9489.47,0.28,636.63,0.3,21.48,0.08,636.62,0.31,9489.47,0.2,1570.34,0.26,0.09394107837687604
1,2,1,1,2,2,8,1,2,2,1,1,0.41209068010075567,0.4146095717884131,10.292682926829269,1208.01,0.38,1110.0,1.0,1240.2,0.36,1245.04,0.31,677.74,0.02,1245.04,0.29,1240.2,0.57,1193.11,0.22,0.08711303095752343
1,3,5,2,2,5,4,1,1,2,2,1,0.2649805447470817,0.2642023346303502,8.939226519337016,29.63,0.38,525.34,1.0,9440.14,0.3,616.92,0.35,6.01,0.09,616.91,0.37,9440.14,0.22,1400.8,0.27,0.103390772651473
2,4,2,2,1,1,7,2,1,2,2,1,0.324254215304799,0.324254215304799,12.170731707317072,155.45,0.4,193.93,1.0,44.67,0.33,2980.96,0.28,46.46,0.17,2980.97,0.24,2372.62,0.45,1147.12,0.24,0.08148148148148149
1,4,8,3,2,2,7,1,2,1,1,1,0.2867704280155642,0.27782101167315176,10.386075949367088,1427.85,0.38,1361.94,1.0,1040.43,0.3,1720.58,0.28,1016.86,0.04,1720.58,0.34,1533.25,0.58,1380.01,0.28,0.09060589216231241
2,2,3,4,1,3,3,1,2,1,1,1,0.32944228274967574,0.33073929961089493,10.483333333333333,3525.55,0.32,3764.83,1.0,2205.8,0.4,2165.57,0.36,7212.53,1.0,2165.57,0.34,509.19,0.44,314.92,0.23,0.10740203193033382
2,4,2,3,2,5,2,2,2,2,1,1,0.32555123216601817,0.3216601815823606,11.55813953488372,104.47,0.34,169.34,0.39,6225.39,0.35,200.88,0.32,6224.3,0.06,200.87,0.44,872.25,0.38,564.89,0.21,0.07777777777777772
2,3,2,4,2,2,5,1,2,2,2,1,0.245136186770428,0.2490272373540856,9.588235294117647,392.99,0.38,401.58,1.0,403.8,0.35,388.74,0.33,366.98,0.13,388.74,0.5,403.8,0.19,472.51,0.29,0.10185185185185186
1,4,4,3,2,3,4,1,2,1,1,1,0.32607003891050584,0.32801556420233463,8.939226519337016,8689.93,0.32,9307.22,1.0,86.75,0.3,5504.47,0.39,14553.88,0.01,5504.49,0.37,3267.16,0.57,768.69,0.27,0.10172317954419119
1,1,4,1,1,4,1,2,2,2,1,1,0.22568093385214008,0.22879377431906614,8.846743295019158,16612.78,0.38,744.38,1.0,13297.44,0.3,844.54,0.37,17114.7,0.06,844.51,0.37,13297.44,0.22,1963.5,0.27,0.10233463035019452
1,4,8,3,1,1,3,1,2,1,1,1,0.2867704280155642,0.2867704280155642,10.694736842105263,480.64,0.37,745.38,1.0,7109.47,0.42,10413.43,0.35,207.67,1.0,10413.44,0.34,7109.47,0.58,5593.17,0.24,0.08505850585058505
2,4,2,2,2,4,8,2,2,1,1,1,0.324254215304799,0.324254215304799,11.0,109.88,0.33,221.61,1.0,5923.54,0.36,187.46,0.34,1222.36,0.15,187.45,0.44,688.91,0.4,544.81,0.22,0.08333333333333337
2,1,4,1,2,1,2,1,1,2,1,1,0.2490272373540856,0.2490272373540856,11.0,115.71,0.34,183.7,1.0,2211.13,0.34,3850.78,0.37,50.99,0.0,3850.78,0.44,2211.13,0.39,1336.4,0.22,0.08333333333333337
2,2,5,3,2,4,2,2,2,2,2,1,0.34889753566796367,0.34889753566796367,11.0,84.54,0.29,161.98,0.39,5923.48,0.35,192.19,0.33,1225.0,1.0,192.18,0.4,668.01,0.41,514.49,0.21,0.08333333333333337
2,4,6,4,1,2,1,1,1,1,1,1,0.31776913099870296,0.3333333333333333,9.012987012987013,572.42,0.39,572.42,1.0,572.42,0.37,572.42,0.38,572.42,0.01,572.42,0.53,572.42,0.6,572.42,0.27,0.10376134889753563
1,3,9,4,1,2,7,1,2,1,1,1,0.2299610894941634,0.23151750972762647,9.52046783625731,1247.02,0.37,1321.6,1.0,1140.13,0.32,1400.44,0.33,1207.42,0.1,1400.44,0.35,1140.13,0.21,1477.91,0.27,0.09505280711506392
2,2,2,3,1,4,2,1,2,1,2,1,0.32555123216601817,0.32555123216601817,11.55813953488372,103.07,0.34,171.14,0.39,6224.03,0.37,200.42,0.34,1298.35,0.07,200.42,0.44,700.47,0.38,562.55,0.21,0.09629629629629632
2,4,2,3,2,4,2,2,1,2,1,1,0.32555123216601817,0.32555123216601817,11.55813953488372,103.07,0.34,171.14,0.39,6224.03,0.37,200.42,0.34,1298.35,0.07,200.42,0.44,700.47,0.38,562.55,0.21,0.09629629629629632
2,3,1,3,2,3,3,2,1,1,2,1,0.2463768115942029,0.24782608695652175,9.784313725490197,2780.09,0.35,2996.75,1.0,1771.4,0.38,1636.13,0.4,5371.59,1.0,1636.14,0.33,1771.41,0.43,265.4,0.23,0.09090909090909094
1,4,4,4,1,4,5,1,1,2,2,1,0.32607003891050584,0.32801556420233463,9.96951219512195,339.25,0.33,556.43,1.0,10217.54,0.26,705.79,0.35,3436.44,0.01,705.77,0.36,2007.14,0.55,1563.96,0.25,0.09171762090050029
2,1,6,4,1,3,4,2,1,1,2,1,0.2438391699092088,0.2438391699092088,8.818181818181818,35.41,0.4,2823.71,1.0,33.56,0.32,1580.4,0.36,34.75,0.08,1580.4,0.36,33.56,0.19,276.51,0.27,0.1166666666666667
1,4,8,3,2,4,7,2,1,1,2,1,0.2867704280155642,0.2918287937743191,11.155405405405405,436.52,0.37,635.79,1.0,9823.16,0.33,987.98,0.3,4132.66,0.03,987.96,0.34,1918.79,0.58,1705.24,0.26,0.08282379099499726
1,4,7,3,1,2,4,2,2,2,2,1,0.27626459143968873,0.27782101167315176,8.418848167539267,1323.33,0.37,1323.35,1.0,1317.98,0.32,1328.25,0.36,1158.44,0.03,1328.25,0.37,1268.3,0.62,1363.07,0.27,0.10672595886603664
2,3,4,3,1,4,7,1,2,1,2,1,0.24773022049286642,0.24643320363164722,9.588235294117647,3693.06,0.37,185.07,1.0,2281.21,0.29,214.52,0.25,3910.84,0.04,214.51,0.25,2281.21,0.21,494.13,0.2,0.09999999999999998
1,2,5,1,2,4,3,1,1,1,1,1,0.36770428015564205,0.3603112840466926,10.467661691542288,469.05,0.34,741.18,1.0,24095.43,0.41,927.17,0.37,4932.4,1.0,927.14,0.36,2702.93,0.59,2029.49,0.24,0.08676789587852496
2,1,7,1,2,4,3,2,1,1,2,1,0.251621271076524,0.251621271076524,9.90566037735849,5707.25,0.34,198.17,1.0,5710.22,0.37,202.73,0.35,5714.31,1.0,202.73,0.51,5710.22,0.43,507.67,0.24,0.08996539792387548
2,1,3,1,1,2,3,2,1,2,2,1,0.2490272373540856,0.24643320363164722,9.928571428571429,3313.25,0.34,470.95,1.0,9796.46,0.39,484.48,0.39,3537.05,1.0,484.48,0.51,9796.46,0.43,480.46,0.23,0.10130718954248363
2,1,7,4,1,4,3,2,1,2,1,1,0.251621271076524,0.251621271076524,9.90566037735849,5707.25,0.34,198.17,1.0,5710.22,0.4,202.73,0.38,5714.31,1.0,202.73,0.51,5710.22,0.43,507.67,0.24,0.08996539792387548
1,2,3,2,1,1,6,2,2,2,1,1,0.3357976653696498,0.3357976653696498,8.884615384615385,274.54,0.32,515.94,1.0,108.23,0.32,7718.74,0.42,213.32,0.01,7718.74,0.55,5861.72,0.47,3872.51,0.23,0.0989438576987215
1,2,5,1,2,3,6,1,2,1,1,1,0.36770428015564205,0.35642023346303503,10.993333333333334,9511.24,0.35,9876.52,1.0,106.72,0.27,5717.24,0.33,19435.69,0.0,5717.26,0.35,4700.91,0.6,870.1,0.25,0.0833796553640912
1,4,3,1,1,2,2,1,1,1,1,1,0.3357976653696498,0.3326848249027237,13.867768595041323,1157.82,0.25,1342.01,0.39,38743.05,0.37,1820.62,0.31,31914.13,1.0,1820.62,0.22,1966.05,0.56,1483.78,0.2,0.06781545302946079
1,3,3,4,2,1,3,1,1,1,1,1,0.22957198443579765,0.22957198443579765,10.358695652173912,414.57,0.33,677.76,1.0,6757.81,0.41,9356.07,0.39,201.67,1.0,9356.07,0.35,6757.81,0.59,5314.92,0.24,0.08708133971291865
1,2,7,2,2,2,8,1,2,2,1,1,0.2898832684824903,0.2696498054474708,10.386075949367088,1557.21,0.4,1573.38,1.0,971.36,0.29,1806.31,0.28,960.68,0.03,1806.31,0.31,1524.17,0.57,1443.64,0.28,0.08782657031684271
2,2,5,3,2,1,7,2,2,1,2,1,0.34889753566796367,0.34889753566796367,11.857142857142858,149.66,0.37,192.76,1.0,44.67,0.33,2838.28,0.27,46.45,0.0,2838.28,0.25,2022.42,0.43,1133.39,0.25,0.08703703703703702
1,4,8,4,2,4,3,1,2,1,2,1,0.2867704280155642,0.2918287937743191,10.694736842105263,480.64,0.37,745.38,1.0,23731.39,0.42,880.66,0.36,4879.67,1.0,880.64,0.34,2691.58,0.58,2025.66,0.24,0.08505850585058505
1,3,5,2,1,3,4,1,2,2,2,1,0.2649805447470817,0.26264591439688717,9.050279329608939,98.35,0.38,9317.05,1.0,90.05,0.31,5593.5,0.34,147.39,0.09,5593.52,0.37,90.05,0.21,747.1,0.27,0.10394663702056695
2,4,9,1,2,2,2,2,1,2,2,1,0.2918287937743191,0.324254215304799,11.0,340.65,0.33,383.85,1.0,9537.88,0.37,480.44,0.28,7057.74,1.0,480.44,0.4,600.74,0.39,452.96,0.19,0.13148148148148153
2,3,8,1,2,1,3,1,1,2,1,1,0.2438391699092088,0.2438391699092088,9.903846153846153,116.53,0.34,199.52,1.0,1987.06,0.38,2679.74,0.36,57.15,1.0,2679.74,0.5,1987.06,0.43,1442.26,0.23,0.09171075837742504
2,3,6,4,1,2,8,2,2,1,1,1,0.2438391699092088,0.24773022049286642,10.25,376.58,0.39,432.14,1.0,257.46,0.37,552.0,0.25,388.5,0.06,552.0,0.23,257.46,0.22,455.4,0.2,0.08703703703703702
1,1,2,3,1,4,8,2,1,1,2,1,0.24747081712062258,0.24785992217898833,8.884615384615385,10944.94,0.41,543.58,1.0,8500.17,0.3,575.88,0.34,11507.11,0.1,575.87,0.32,8500.17,0.21,1457.09,0.27,0.10283490828237907
1,3,7,1,2,1,2,2,2,1,2,1,0.22684824902723735,0.22684824902723735,10.835526315789474,389.5,0.34,555.79,1.0,7034.11,0.36,12101.49,0.37,72.93,0.06,12101.49,0.27,7034.11,0.41,4468.91,0.22,0.08504724847137302
2,4,2,2,2,5,7,1,1,2,1,1,0.324254215304799,0.3229571984435798,10.73913043478261,116.2,0.34,214.16,1.0,3584.8,0.25,222.67,0.34,5776.62,0.15,222.67,0.3,894.12,0.31,548.69,0.23,0.09259259259259256
1,4,6,2,1,3,8,1,2,1,2,1,0.30894941634241246,0.3042801556420233,11.321917808219178,9795.55,0.37,10510.81,1.0,121.4,0.29,6571.8,0.29,20161.11,0.01,6571.82,0.32,4840.79,0.58,977.62,0.27,0.0833796553640912
2,3,7,3,1,4,7,2,1,2,1,1,0.251621271076524,0.251621271076524,9.384615384615385,3468.32,0.38,189.81,1.0,2249.93,0.31,218.86,0.24,3787.73,0.06,218.86,0.26,2249.93,0.21,493.8,0.21,0.19259259259259254
2,3,4,4,2,1,2,1,2,2,2,1,0.24773022049286642,0.24773022049286642,10.73913043478261,119.28,0.34,186.4,1.0,2319.15,0.36,3822.15,0.37,52.18,0.0,3822.15,0.44,2319.16,0.38,1359.12,0.21,0.10370370370370374
2,4,1,1,1,2,6,1,1,1,1,1,0.38803418803418804,0.39487179487179486,10.685714285714285,334.95,0.38,329.65,1.0,383.47,0.36,367.48,0.3,5186.87,1.0,367.48,0.44,383.47,0.53,419.76,0.22,0.08557457212713937
1,1,6,2,1,3,6,2,2,2,2,1,0.24007782101167316,0.24007782101167316,10.758169934640524,102.9,0.39,9879.87,1.0,93.35,0.26,5933.12,0.3,153.0,0.11,5933.14,0.33,93.35,0.18,973.07,0.27,0.08727070594774877
2,1,9,1,1,4,4,1,2,1,1,1,0.24124513618677043,0.24124513618677043,8.642857142857142,3327.73,0.39,155.41,1.0,2577.65,0.3,154.97,0.37,3530.73,0.13,154.96,0.52,2577.65,0.19,398.39,0.27,0.11481481481481481
2,3,1,4,2,1,4,1,1,1,1,1,0.2463768115942029,0.2463768115942029,8.66,31.08,0.42,154.41,1.0,27.76,0.33,2301.7,0.37,24.09,0.05,2301.7,0.53,27.76,0.2,803.01,0.28,0.12422360248447206
1,2,5,1,1,1,7,1,2,2,2,1,0.36770428015564205,0.36770428015564205,9.96951219512195,337.89,0.33,554.66,1.0,105.95,0.31,6608.02,0.37,198.39,0.01,6608.03,0.41,5347.36,0.8,3899.54,0.25,0.09171762090050029
2,2,6,2,1,2,3,1,1,2,2,1,0.32814526588845655,0.32684824902723736,10.457627118644067,501.5,0.38,514.72,1.0,11377.07,0.39,547.34,0.39,8542.19,1.0,547.34,0.51,795.0,0.43,533.75,0.23,0.09319526627218933
1,4,3,2,2,4,4,1,1,1,1,1,0.3357976653696498,0.3361867704280156,8.468421052631578,283.55,0.33,497.61,1.0,9199.62,0.3,565.28,0.35,2772.81,0.01,565.26,0.37,1661.5,0.46,1312.61,0.27,0.1061700944969427
2,3,4,4,1,2,4,2,2,2,1,1,0.24773022049286642,0.24773022049286642,9.18867924528302,388.88,0.37,394.32,1.0,418.19,0.35,423.83,0.39,395.14,0.05,423.83,0.36,418.19,0.19,384.79,0.26,0.09999999999999998
2,1,3,3,1,5,7,2,1,1,2,1,0.24773022049286642,0.2503242542153048,9.588235294117647,7.89,0.37,185.07,1.0,2281.51,0.29,214.52,0.25,13.49,0.04,214.51,0.25,2281.51,0.21,494.13,0.2,0.09999999999999998
2,4,6,1,1,4,2,2,1,2,2,1,0.32814526588845655,0.32684824902723736,10.73913043478261,105.58,0.34,162.73,1.0,5782.93,0.34,170.77,0.32,1190.15,1.0,170.77,0.39,633.82,0.4,525.82,0.21,0.08518518518518514
1,1,8,1,2,5,6,1,2,1,2,1,0.22684824902723735,0.22879377431906614,10.173913043478262,25.78,0.35,559.32,1.0,11232.1,0.29,686.31,0.34,15.15,0.1,686.29,0.51,11232.1,0.18,1643.69,0.26,0.09060589216231241
2,2,4,1,2,2,3,2,2,2,2,1,0.34889753566796367,0.3398184176394293,10.366666666666667,495.86,0.33,513.85,1.0,11382.02,0.39,557.94,0.38,8221.96,1.0,557.94,0.51,545.98,0.43,525.67,0.23,0.08504398826979476
2,4,4,4,2,5,8,2,1,2,2,1,0.33722438391699094,0.33722438391699094,11.857142857142858,105.36,0.31,249.63,1.0,6386.6,0.32,206.74,0.33,6391.0,1.0,206.73,0.44,949.41,0.39,566.8,0.22,0.07777777777777772
1,3,3,3,2,1,3,2,1,2,1,1,0.22957198443579765,0.22957198443579765,10.358695652173912,414.57,0.33,677.76,1.0,6757.81,0.41,9356.07,0.39,201.67,1.0,9356.07,0.35,6757.81,0.59,5314.92,0.24,0.08708133971291865
2,4,9,1,2,2,3,1,2,2,1,1,0.2918287937743191,0.324254215304799,10.46551724137931,496.82,0.39,508.15,1.0,11199.85,0.39,524.59,0.38,8277.92,1.0,524.59,0.5,731.98,0.43,532.71,0.23,0.10075187969924815
1,4,2,1,2,3,5,2,1,1,2,1,0.3299610894941634,0.33657587548638135,9.459302325581396,9116.21,0.36,9498.16,1.0,95.58,0.28,5467.74,0.37,15852.93,0.09,5467.75,0.37,1819.33,0.48,818.52,0.28,0.09783212896053362
2,3,4,3,2,3,8,2,1,1,2,1,0.24773022049286642,0.24773022049286642,9.588235294117647,43.46,0.42,2900.99,1.0,43.9,0.3,1801.24,0.36,34.06,0.06,1801.25,0.43,43.9,0.18,393.68,0.22,0.09259259259259256
1,2,3,3,1,4,8,2,2,1,1,1,0.3272373540856031,0.3311284046692607,10.45859872611465,458.54,0.37,713.62,1.0,11655.4,0.27,915.41,0.29,3845.12,1.0,915.39,0.33,2239.1,0.59,1641.85,0.27,0.08727070594774877
1,4,7,2,2,4,4,1,1,1,1,1,0.2898832684824903,0.2867704280155642,8.569148936170214,330.3,0.37,500.88,1.0,9282.05,0.29,568.7,0.38,2788.19,0.03,568.69,0.37,1373.49,0.61,1334.38,0.27,0.10394663702056695
2,4,7,1,2,2,4,2,2,1,1,1,0.311284046692607,0.324254215304799,8.642857142857142,372.05,0.37,402.18,1.0,375.52,0.35,414.42,0.38,372.52,0.01,414.42,0.37,418.2,0.6,394.67,0.26,0.11481481481481481
2,3,3,3,2,2,6,2,2,1,1,1,0.24773022049286642,0.24773022049286642,9.384615384615385,381.32,0.42,390.83,1.0,296.39,0.43,417.35,0.31,368.87,0.06,417.35,0.29,296.39,0.21,452.93,0.24,0.09444444444444444
2,3,4,4,2,2,7,1,1,1,1,1,0.24773022049286642,0.24773022049286642,10.020408163265307,374.71,0.37,451.66,1.0,246.03,0.37,506.79,0.27,370.78,0.06,506.79,0.26,246.03,0.21,528.72,0.21,0.0981481481481481
2,2,7,1,2,2,6,2,2,1,1,1,0.311284046692607,0.324254215304799,9.588235294117647,468.97,0.03,466.33,1.0,298.03,0.36,480.37,0.3,6216.2,1.0,480.37,0.29,429.53,0.57,543.02,0.26,0.09629629629629632
1,2,1,3,1,2,1,2,2,2,1,1,0.4080604534005038,0.4065491183879093,8.452380952380953,1449.31,0.35,1449.31,1.0,1449.31,0.44,1449.31,0.38,1449.31,0.02,1449.31,0.36,1449.31,0.6,1449.31,0.28,0.10428211586901759
1,4,6,1,1,2,8,1,2,2,2,1,0.30894941634241246,0.2914396887159533,10.606451612903227,1501.06,0.38,1584.0,1.0,924.86,0.3,1878.96,0.28,990.1,0.02,1878.96,0.31,1554.51,0.57,1397.35,0.26,0.08893829905503059
2,2,8,1,1,2,2,1,1,1,1,1,0.3009079118028534,0.3138780804150454,10.48936170212766,340.75,0.34,379.48,1.0,9110.59,0.38,467.35,0.3,6669.59,0.0,467.35,0.39,604.66,0.4,454.28,0.21,0.08703703703703702
1,1,9,1,1,1,2,2,2,2,2,1,0.23035019455252917,0.23035019455252917,10.758169934640524,362.79,0.33,551.24,1.0,6832.85,0.37,12275.95,0.37,92.27,0.08,12275.96,0.27,6832.85,0.42,4675.66,0.22,0.08504724847137302
1,4,1,3,1,5,3,2,1,2,2,1,0.4080604534005038,0.4095717884130982,10.059880239520957,379.29,0.34,590.19,1.0,2553.23,0.43,670.03,0.45,18570.54,1.0,670.01,0.53,2553.22,0.59,1572.54,0.25,0.09041689225771521
2,2,5,3,1,1,4,1,1,1,2,1,0.34889753566796367,0.34889753566796367,8.310344827586206,120.53,0.38,157.2,1.0,34.33,0.33,2617.48,0.39,66.84,0.0,2617.48,0.53,1750.51,0.6,974.62,0.26,0.1166666666666667
2,2,4,1,2,2,7,2,2,1,2,1,0.34889753566796367,0.3398184176394293,11.0,440.24,0.36,533.92,1.0,251.65,0.35,531.37,0.3,6899.98,1.0,531.37,0.3,580.44,0.49,451.25,0.23,0.08333333333333337
2,3,8,4,1,5,7,1,1,2,1,1,0.24254215304798962,0.24254215304798962,9.18867924528302,5.56,0.39,175.71,1.0,2219.63,0.3,200.62,0.27,14.86,0.08,200.62,0.27,2219.63,0.22,493.56,0.23,0.09999999999999998
1,3,6,4,1,2,8,2,1,1,1,1,0.2396887159533074,0.23229571984435798,9.837349397590362,1265.34,0.4,1396.21,1.0,1133.15,0.31,1375.33,0.31,1204.39,0.08,1375.33,0.31,1133.15,0.2,1465.57,0.26,0.09282934963868816
2,2,6,2,2,1,5,2,1,1,2,1,0.32814526588845655,0.32814526588845655,10.020408163265307,100.14,0.35,183.29,1.0,25.44,0.27,2160.92,0.36,59.76,0.02,2160.92,0.56,1791.62,0.61,1031.75,0.25,0.09259259259259256
2,3,6,3,2,1,7,1,1,1,1,1,0.2438391699092088,0.2438391699092088,11.857142857142858,39.97,0.4,188.92,1.0,42.34,0.34,3414.07,0.28,36.48,0.07,3414.07,0.24,42.34,0.18,1255.55,0.22,0.08333333333333337
1,4,3,2,1,5,6,2,1,2,2,1,0.3357976653696498,0.3357976653696498,11.073825503355705,399.38,0.34,551.76,1.0,10602.72,0.27,755.77,0.34,17102.19,0.01,755.75,0.52,2879.81,0.43,1757.78,0.25,0.08282379099499726
1,3,1,4,2,3,5,1,1,2,2,1,0.22957198443579765,0.23000432338953739,9.865771812080537,85.19,0.4,8721.6,1.0,74.1,0.27,4890.27,0.34,103.43,0.06,4890.28,0.36,74.1,0.19,780.88,0.27,0.09326744904261886
2,4,5,4,2,4,5,2,2,1,1,1,0.34889753566796367,0.34889753566796367,10.25,159.06,0.4,190.02,1.0,2905.97,0.29,210.05,0.32,1124.83,1.0,210.04,0.32,512.38,0.56,519.22,0.27,0.09074074074074079
1,3,7,2,2,5,3,1,2,1,2,1,0.22684824902723735,0.2237354085603113,10.235294117647058,185.08,0.34,625.23,1.0,19525.4,0.4,724.79,0.4,186.09,1.0,724.78,0.54,19525.4,0.59,1674.08,0.25,0.08952879581151829
2,3,5,3,1,3,2,1,1,2,1,1,0.25810635538262,0.2619974059662776,9.82,2748.0,0.35,2905.03,1.0,1841.89,0.34,1955.48,0.33,4915.06,0.01,1955.49,0.45,1841.91,0.39,268.92,0.22,0.17190388170055448
2,2,4,4,2,4,6,1,1,2,2,1,0.33722438391699094,0.3398184176394293,10.020408163265307,131.94,0.37,217.03,1.0,3341.72,0.27,230.58,0.31,1094.2,1.0,230.57,0.31,621.6,0.51,543.14,0.25,0.09259259259259256
1,1,9,4,1,3,6,1,1,1,2,1,0.2299610894941634,0.22801556420233463,10.835526315789474,114.06,0.38,9907.69,1.0,104.47,0.29,5922.25,0.33,130.85,0.15,5922.27,0.52,104.47,0.18,893.76,0.26,0.08449138410227908
1,2,3,4,1,2,2,2,2,2,1,1,0.3272373540856031,0.32801556420233463,13.867768595041323,1140.11,0.25,1328.21,0.38,38742.64,0.37,1768.76,0.32,31914.13,1.0,1768.76,0.42,1945.95,0.56,1503.92,0.2,0.06781545302946079
2,2,8,2,2,5,2,2,1,1,1,1,0.3009079118028534,0.3022049286640726,11.0,100.83,0.34,179.96,1.0,5924.72,0.36,184.6,0.31,5929.0,1.0,184.59,0.39,811.32,0.39,532.43,0.21,0.0888888888888889
2,2,6,3,2,5,1,2,1,2,1,1,0.31776913099870296,0.3229571984435798,9.012987012987013,172.2,0.39,236.94,1.0,3806.42,0.31,242.37,0.38,6445.36,0.01,242.37,0.53,761.36,0.6,626.98,0.27,0.10376134889753563
2,3,8,2,2,2,2,1,2,2,2,1,0.2438391699092088,0.23865110246433205,11.022222222222222,3271.61,0.34,409.0,1.0,9574.67,0.36,486.57,0.3,2937.2,0.08,486.57,0.45,9574.67,0.54,468.35,0.22,0.08502772643253231
1,2,9,2,1,5,4,2,2,2,2,1,0.2821011673151751,0.2867704280155642,8.418848167539267,332.98,0.38,490.18,1.0,9160.31,0.28,550.68,0.35,12600.97,0.05,550.66,0.36,1690.74,0.61,1315.59,0.27,0.11284046692607008
2,4,3,1,1,4,5,1,2,1,2,1,0.3346303501945525,0.3359273670557717,10.25,134.35,0.37,188.1,1.0,2905.96,0.27,209.75,0.31,1124.83,1.0,209.74,0.31,641.91,0.4,529.63,0.27,0.09074074074074079
2,3,4,2,2,4,7,1,1,1,2,1,0.2490272373540856,0.2490272373540856,9.588235294117647,3693.06,0.37,185.07,1.0,2281.21,0.29,214.52,0.26,3910.84,0.04,214.51,0.25,2281.21,0.21,494.13,0.2,0.09999999999999998
1,2,2,3,2,5,4,1,1,1,2,1,0.32801556420233463,0.3272373540856031,8.994444444444444,350.05,0.38,514.23,1.0,9626.05,0.29,632.61,0.36,13455.79,0.14,632.6,0.36,2211.51,0.49,1414.55,0.27,0.10005558643690937
2,3,2,1,2,2,1,1,1,2,2,1,0.24773022049286642,0.24773022049286642,9.012987012987013,572.42,0.4,572.42,1.0,572.42,0.36,572.42,0.37,572.42,0.15,572.42,0.53,572.42,0.21,572.42,0.27,0.10116731517509725
1,3,1,1,1,5,5,2,1,1,2,1,0.22654561175961954,0.22697795071335927,9.651315789473685,23.88,0.38,479.13,1.0,9467.41,0.27,582.22,0.36,24.13,0.06,582.21,0.53,9467.41,0.19,1360.96,0.27,0.0951204447189623
1,1,5,3,1,3,6,1,1,1,1,1,0.26926070038910505,0.26926070038910505,10.913907284768213,104.02,0.39,9888.99,1.0,100.01,0.28,5841.73,0.32,154.44,0.08,5841.75,0.33,100.01,0.18,964.3,0.27,0.08449138410227908
2,3,9,1,1,3,2,2,2,1,2,1,0.24124513618677043,0.23994811932555124,10.25,2755.56,0.34,2943.39,1.0,1948.88,0.35,1978.76,0.3,37.76,0.09,1978.77,0.45,1948.9,0.39,276.53,0.21,0.16296296296296298
2,1,9,1,2,4,2,2,1,2,2,1,0.24124513618677043,0.24124513618677043,10.25,5516.67,0.34,178.71,1.0,5519.54,0.36,191.9,0.33,5558.51,0.09,191.9,0.45,5519.54,0.39,503.92,0.21,0.0888888888888889
2,4,5,3,1,5,4,2,1,2,1,1,0.34889753566796367,0.3476005188067445,8.152542372881356,90.98,0.34,141.44,1.0,2433.28,0.28,147.91,0.38,4017.89,0.01,147.91,0.36,500.18,0.61,394.22,0.25,0.11481481481481481
2,1,1,2,1,4,3,1,1,1,2,1,0.24347826086956523,0.24347826086956523,9.784313725490197,5363.84,0.35,194.47,1.0,5366.59,0.38,185.59,0.37,5370.4,1.0,185.58,0.33,5366.59,0.43,478.5,0.23,0.09090909090909094
2,1,6,3,2,3,7,1,2,1,1,1,0.2438391699092088,0.2438391699092088,10.73913043478261,43.46,0.41,3177.13,1.0,42.71,0.26,1875.16,0.38,37.74,0.07,1875.16,0.49,42.71,0.16,329.91,0.23,0.1777777777777778
2,2,6,3,2,2,2,1,2,1,2,1,0.31776913099870296,0.3333333333333333,10.73913043478261,339.27,0.32,401.24,1.0,9319.54,0.38,438.72,0.31,7001.8,1.0,438.72,0.39,647.54,0.4,481.71,0.21,0.08518518518518514
1,1,4,1,1,1,7,2,2,1,1,1,0.22568093385214008,0.22568093385214008,10.386075949367088,121.49,0.39,587.62,1.0,94.8,0.33,6746.05,0.37,101.32,0.06,6746.06,0.58,94.8,0.21,3928.78,0.25,0.08727070594774877
2,4,5,1,1,5,5,2,2,1,2,1,0.3670557717250324,0.36835278858625164,10.48936170212766,163.5,1.0,194.95,1.0,3002.06,0.29,211.82,0.33,5653.77,1.0,211.81,0.32,651.87,0.56,557.47,0.27,0.0888888888888889
2,3,9,1,2,2,8,1,2,2,1,1,0.24124513618677043,0.23994811932555124,9.8,373.06,0.4,468.74,1.0,244.64,0.36,533.91,0.25,409.79,0.1,533.91,0.27,244.64,0.21,530.0,0.2,0.09629629629629632
1,4,1,3,2,4,4,1,2,2,2,1,0.4080604534005038,0.40856423173803524,8.391891891891891,244.07,0.34,412.04,1.0,1278.52,0.44,423.56,0.4,2131.58,0.01,423.55,0.37,1278.51,0.59,1013.38,0.27,0.10431654676258995
1,3,7,3,1,4,6,1,2,2,1,1,0.22684824902723735,0.22607003891050584,10.104938271604938,13025.84,0.36,560.14,1.0,11551.98,0.26,666.51,0.35,12760.87,0.09,666.49,0.52,11551.98,0.17,1630.17,0.25,0.09005002779321847
2,3,5,2,2,5,2,2,1,1,2,1,0.2619974059662776,0.2607003891050584,9.8,54.58,0.36,173.07,1.0,5278.37,0.35,175.7,0.33,54.88,0.01,175.69,0.45,5278.37,0.39,478.04,0.23,0.09259259259259256
