mv,norm,od,sample_size,method,iterations
5.0,5.0,8.0,840,projection,12
5.0,5.0,9.0,840,projection,12
5.0,5.0,10.0,840,projection,7
5.0,5.0,11.0,840,projection,12
5.0,5.0,12.0,840,projection,12
6.0,1.0,1.0,840,projection,6
6.0,1.0,2.0,840,projection,1
6.0,1.0,3.0,840,projection,6
6.0,1.0,4.0,840,projection,6
6.0,1.0,5.0,840,projection,1
6.0,1.0,6.0,840,projection,1
6.0,1.0,7.0,840,projection,6
6.0,1.0,8.0,840,projection,1
6.0,1.0,9.0,840,projection,5
6.0,1.0,10.0,840,projection,5
6.0,1.0,11.0,840,projection,5
6.0,1.0,12.0,840,projection,5
6.0,2.0,1.0,840,projection,7
6.0,2.0,2.0,840,projection,1
6.0,2.0,3.0,840,projection,7
6.0,2.0,4.0,840,projection,7
6.0,2.0,5.0,840,projection,7
6.0,2.0,6.0,840,projection,7
6.0,2.0,7.0,840,projection,7
6.0,2.0,8.0,840,projection,2
6.0,2.0,9.0,840,projection,7
6.0,2.0,10.0,840,projection,7
6.0,2.0,11.0,840,projection,12
6.0,2.0,12.0,840,projection,6
6.0,3.0,1.0,840,projection,6
6.0,3.0,2.0,840,projection,1
6.0,3.0,3.0,840,projection,6
6.0,3.0,4.0,840,projection,6
6.0,3.0,5.0,840,projection,6
6.0,3.0,6.0,840,projection,2
6.0,3.0,7.0,840,projection,8
6.0,3.0,8.0,840,projection,2
6.0,3.0,9.0,840,projection,1
6.0,3.0,10.0,840,projection,7
6.0,3.0,11.0,840,projection,5
6.0,3.0,12.0,840,projection,5
6.0,4.0,1.0,840,projection,13
6.0,4.0,2.0,840,projection,1
6.0,4.0,3.0,840,projection,12
6.0,4.0,4.0,840,projection,12
6.0,4.0,5.0,840,projection,12
6.0,4.0,6.0,840,projection,12
6.0,4.0,7.0,840,projection,12
6.0,4.0,8.0,840,projection,12
6.0,4.0,9.0,840,projection,12
6.0,4.0,10.0,840,projection,7
6.0,4.0,11.0,840,projection,12
6.0,4.0,12.0,840,projection,12
6.0,5.0,1.0,840,projection,13
6.0,5.0,2.0,840,projection,1
6.0,5.0,3.0,840,projection,12
6.0,5.0,4.0,840,projection,12
6.0,5.0,5.0,840,projection,12
6.0,5.0,6.0,840,projection,12
6.0,5.0,7.0,840,projection,12
6.0,5.0,8.0,840,projection,12
6.0,5.0,9.0,840,projection,12
6.0,5.0,10.0,840,projection,7
6.0,5.0,11.0,840,projection,12
6.0,5.0,12.0,840,projection,12
7.0,1.0,1.0,840,projection,6
7.0,1.0,2.0,840,projection,1
7.0,1.0,3.0,840,projection,6
7.0,1.0,4.0,840,projection,6
7.0,1.0,5.0,840,projection,1
7.0,1.0,6.0,840,projection,1
7.0,1.0,7.0,840,projection,6
7.0,1.0,8.0,840,projection,1
7.0,1.0,9.0,840,projection,5
7.0,1.0,10.0,840,projection,5
7.0,1.0,11.0,840,projection,5
7.0,1.0,12.0,840,projection,5
7.0,2.0,1.0,840,projection,7
7.0,2.0,2.0,840,projection,1
7.0,2.0,3.0,840,projection,7
7.0,2.0,4.0,840,projection,7
7.0,2.0,5.0,840,projection,7
7.0,2.0,6.0,840,projection,7
7.0,2.0,7.0,840,projection,7
7.0,2.0,8.0,840,projection,2
7.0,2.0,9.0,840,projection,7
7.0,2.0,10.0,840,projection,7
7.0,2.0,11.0,840,projection,12
7.0,2.0,12.0,840,projection,6
7.0,3.0,1.0,840,projection,6
7.0,3.0,2.0,840,projection,1
7.0,3.0,3.0,840,projection,6
7.0,3.0,4.0,840,projection,6
7.0,3.0,5.0,840,projection,6
7.0,3.0,6.0,840,projection,2
7.0,3.0,7.0,840,projection,8
7.0,3.0,8.0,840,projection,2
7.0,3.0,9.0,840,projection,1
7.0,3.0,10.0,840,projection,7
7.0,3.0,11.0,840,projection,5
7.0,3.0,12.0,840,projection,5
7.0,4.0,1.0,840,projection,13
7.0,4.0,2.0,840,projection,1
7.0,4.0,3.0,840,projection,12
7.0,4.0,4.0,840,projection,12
7.0,4.0,5.0,840,projection,12
7.0,4.0,6.0,840,projection,12
7.0,4.0,7.0,840,projection,12
7.0,4.0,8.0,840,projection,12
7.0,4.0,9.0,840,projection,12
7.0,4.0,10.0,840,projection,7
7.0,4.0,11.0,840,projection,12
7.0,4.0,12.0,840,projection,12
7.0,5.0,1.0,840,projection,13
7.0,5.0,2.0,840,projection,1
7.0,5.0,3.0,840,projection,12
7.0,5.0,4.0,840,projection,12
7.0,5.0,5.0,840,projection,12
7.0,5.0,6.0,840,projection,12
7.0,5.0,7.0,840,projection,12
7.0,5.0,8.0,840,projection,12
7.0,5.0,9.0,840,projection,12
7.0,5.0,10.0,840,projection,7
7.0,5.0,11.0,840,projection,12
7.0,5.0,12.0,840,projection,12
8.0,1.0,1.0,840,projection,6
8.0,1.0,2.0,840,projection,1
8.0,1.0,3.0,840,projection,6
8.0,1.0,4.0,840,projection,6
8.0,1.0,5.0,840,projection,1
8.0,1.0,6.0,840,projection,1
8.0,1.0,7.0,840,projection,6
8.0,1.0,8.0,840,projection,1
8.0,1.0,9.0,840,projection,5
8.0,1.0,10.0,840,projection,5
8.0,1.0,11.0,840,projection,5
8.0,1.0,12.0,840,projection,5
8.0,2.0,1.0,840,projection,7
8.0,2.0,2.0,840,projection,1
8.0,2.0,3.0,840,projection,7
8.0,2.0,4.0,840,projection,7
8.0,2.0,5.0,840,projection,7
8.0,2.0,6.0,840,projection,7
8.0,2.0,7.0,840,projection,7
8.0,2.0,8.0,840,projection,2
8.0,2.0,9.0,840,projection,7
8.0,2.0,10.0,840,projection,7
8.0,2.0,11.0,840,projection,12
8.0,2.0,12.0,840,projection,6
8.0,3.0,1.0,840,projection,6
8.0,3.0,2.0,840,projection,1
8.0,3.0,3.0,840,projection,6
8.0,3.0,4.0,840,projection,6
8.0,3.0,5.0,840,projection,6
8.0,3.0,6.0,840,projection,2
8.0,3.0,7.0,840,projection,8
8.0,3.0,8.0,840,projection,2
8.0,3.0,9.0,840,projection,1
8.0,3.0,10.0,840,projection,7
8.0,3.0,11.0,840,projection,5
8.0,3.0,12.0,840,projection,5
8.0,4.0,1.0,840,projection,13
8.0,4.0,2.0,840,projection,1
8.0,4.0,3.0,840,projection,12
8.0,4.0,4.0,840,projection,12
8.0,4.0,5.0,840,projection,12
8.0,4.0,6.0,840,projection,12
8.0,4.0,7.0,840,projection,12
8.0,4.0,8.0,840,projection,12
8.0,4.0,9.0,840,projection,12
8.0,4.0,10.0,840,projection,7
8.0,4.0,11.0,840,projection,12
8.0,4.0,12.0,840,projection,12
8.0,5.0,1.0,840,projection,13
8.0,5.0,2.0,840,projection,1
8.0,5.0,3.0,840,projection,12
8.0,5.0,4.0,840,projection,12
8.0,5.0,5.0,840,projection,12
8.0,5.0,6.0,840,projection,12
8.0,5.0,7.0,840,projection,12
8.0,5.0,8.0,840,projection,12
8.0,5.0,9.0,840,projection,12
8.0,5.0,10.0,840,projection,7
8.0,5.0,11.0,840,projection,12
8.0,5.0,12.0,840,projection,12
9.0,1.0,1.0,840,projection,6
9.0,1.0,2.0,840,projection,1
9.0,1.0,3.0,840,projection,6
9.0,1.0,4.0,840,projection,6
9.0,1.0,5.0,840,projection,1
9.0,1.0,6.0,840,projection,1
9.0,1.0,7.0,840,projection,6
9.0,1.0,8.0,840,projection,1
9.0,1.0,9.0,840,projection,5
9.0,1.0,10.0,840,projection,5
9.0,1.0,11.0,840,projection,5
9.0,1.0,12.0,840,projection,5
9.0,2.0,1.0,840,projection,7
9.0,2.0,2.0,840,projection,1
9.0,2.0,3.0,840,projection,7
9.0,2.0,4.0,840,projection,7
9.0,2.0,5.0,840,projection,7
9.0,2.0,6.0,840,projection,7
9.0,2.0,7.0,840,projection,7
9.0,2.0,8.0,840,projection,2
9.0,2.0,9.0,840,projection,7
9.0,2.0,10.0,840,projection,7
9.0,2.0,11.0,840,projection,12
9.0,2.0,12.0,840,projection,6
9.0,3.0,1.0,840,projection,6
9.0,3.0,2.0,840,projection,1
9.0,3.0,3.0,840,projection,6
9.0,3.0,4.0,840,projection,6
9.0,3.0,5.0,840,projection,6
9.0,3.0,6.0,840,projection,2
9.0,3.0,7.0,840,projection,8
9.0,3.0,8.0,840,projection,2
9.0,3.0,9.0,840,projection,1
9.0,3.0,10.0,840,projection,7
9.0,3.0,11.0,840,projection,5
9.0,3.0,12.0,840,projection,5
9.0,4.0,1.0,840,projection,13
9.0,4.0,2.0,840,projection,1
9.0,4.0,3.0,840,projection,12
9.0,4.0,4.0,840,projection,12
9.0,4.0,5.0,840,projection,12
9.0,4.0,6.0,840,projection,12
9.0,4.0,7.0,840,projection,12
9.0,4.0,8.0,840,projection,12
9.0,4.0,9.0,840,projection,12
9.0,4.0,10.0,840,projection,7
9.0,4.0,11.0,840,projection,12
9.0,4.0,12.0,840,projection,12
9.0,5.0,1.0,840,projection,13
9.0,5.0,2.0,840,projection,1
9.0,5.0,3.0,840,projection,12
9.0,5.0,4.0,840,projection,12
9.0,5.0,5.0,840,projection,12
9.0,5.0,6.0,840,projection,12
9.0,5.0,7.0,840,projection,12
9.0,5.0,8.0,840,projection,12
9.0,5.0,9.0,840,projection,12
9.0,5.0,10.0,840,projection,7
9.0,5.0,11.0,840,projection,12
9.0,5.0,12.0,840,projection,12
10.0,1.0,1.0,840,projection,6
10.0,1.0,2.0,840,projection,1
10.0,1.0,3.0,840,projection,6
10.0,1.0,4.0,840,projection,6
10.0,1.0,5.0,840,projection,1
10.0,1.0,6.0,840,projection,1
10.0,1.0,7.0,840,projection,6
10.0,1.0,8.0,840,projection,1
10.0,1.0,9.0,840,projection,5
10.0,1.0,10.0,840,projection,5
10.0,1.0,11.0,840,projection,5
10.0,1.0,12.0,840,projection,5
10.0,2.0,1.0,840,projection,7
10.0,2.0,2.0,840,projection,1
10.0,2.0,3.0,840,projection,7
10.0,2.0,4.0,840,projection,7
10.0,2.0,5.0,840,projection,7
10.0,2.0,6.0,840,projection,7
10.0,2.0,7.0,840,projection,7
10.0,2.0,8.0,840,projection,2
10.0,2.0,9.0,840,projection,7
10.0,2.0,10.0,840,projection,7
10.0,2.0,11.0,840,projection,12
10.0,2.0,12.0,840,projection,6
10.0,3.0,1.0,840,projection,6
10.0,3.0,2.0,840,projection,1
10.0,3.0,3.0,840,projection,6
10.0,3.0,4.0,840,projection,6
10.0,3.0,5.0,840,projection,6
10.0,3.0,6.0,840,projection,2
10.0,3.0,7.0,840,projection,8
10.0,3.0,8.0,840,projection,2
10.0,3.0,9.0,840,projection,1
10.0,3.0,10.0,840,projection,7
10.0,3.0,11.0,840,projection,5
10.0,3.0,12.0,840,projection,5
10.0,4.0,1.0,840,projection,13
10.0,4.0,2.0,840,projection,1
10.0,4.0,3.0,840,projection,12
10.0,4.0,4.0,840,projection,12
10.0,4.0,5.0,840,projection,12
10.0,4.0,6.0,840,projection,12
10.0,4.0,7.0,840,projection,12
10.0,4.0,8.0,840,projection,12
10.0,4.0,9.0,840,projection,12
10.0,4.0,10.0,840,projection,7
10.0,4.0,11.0,840,projection,12
10.0,4.0,12.0,840,projection,12
10.0,5.0,1.0,840,projection,13
10.0,5.0,2.0,840,projection,1
10.0,5.0,3.0,840,projection,12
10.0,5.0,4.0,840,projection,12
10.0,5.0,5.0,840,projection,12
10.0,5.0,6.0,840,projection,12
10.0,5.0,7.0,840,projection,12
10.0,5.0,8.0,840,projection,12
10.0,5.0,9.0,840,projection,12
10.0,5.0,10.0,840,projection,7
10.0,5.0,11.0,840,projection,12
10.0,5.0,12.0,840,projection,12
11.0,1.0,1.0,840,projection,6
11.0,1.0,2.0,840,projection,1
11.0,1.0,3.0,840,projection,6
11.0,1.0,4.0,840,projection,6
11.0,1.0,5.0,840,projection,1
11.0,1.0,6.0,840,projection,1
11.0,1.0,7.0,840,projection,6
11.0,1.0,8.0,840,projection,1
11.0,1.0,9.0,840,projection,5
11.0,1.0,10.0,840,projection,5
11.0,1.0,11.0,840,projection,5
11.0,1.0,12.0,840,projection,5
11.0,2.0,1.0,840,projection,7
11.0,2.0,2.0,840,projection,1
11.0,2.0,3.0,840,projection,7
11.0,2.0,4.0,840,projection,7
11.0,2.0,5.0,840,projection,7
11.0,2.0,6.0,840,projection,7
11.0,2.0,7.0,840,projection,7
11.0,2.0,8.0,840,projection,2
11.0,2.0,9.0,840,projection,7
11.0,2.0,10.0,840,projection,7
11.0,2.0,11.0,840,projection,12
11.0,2.0,12.0,840,projection,6
11.0,3.0,1.0,840,projection,6
11.0,3.0,2.0,840,projection,1
11.0,3.0,3.0,840,projection,6
11.0,3.0,4.0,840,projection,6
11.0,3.0,5.0,840,projection,6
11.0,3.0,6.0,840,projection,2
11.0,3.0,7.0,840,projection,8
11.0,3.0,8.0,840,projection,2
11.0,3.0,9.0,840,projection,1
11.0,3.0,10.0,840,projection,7
11.0,3.0,11.0,840,projection,5
11.0,3.0,12.0,840,projection,5
11.0,4.0,1.0,840,projection,13
11.0,4.0,2.0,840,projection,1
11.0,4.0,3.0,840,projection,12
11.0,4.0,4.0,840,projection,12
11.0,4.0,5.0,840,projection,12
11.0,4.0,6.0,840,projection,12
11.0,4.0,7.0,840,projection,12
11.0,4.0,8.0,840,projection,12
11.0,4.0,9.0,840,projection,12
11.0,4.0,10.0,840,projection,7
11.0,4.0,11.0,840,projection,12
11.0,4.0,12.0,840,projection,12
11.0,5.0,1.0,840,projection,13
11.0,5.0,2.0,840,projection,1
11.0,5.0,3.0,840,projection,12
11.0,5.0,4.0,840,projection,12
11.0,5.0,5.0,840,projection,12
11.0,5.0,6.0,840,projection,12
11.0,5.0,7.0,840,projection,12
11.0,5.0,8.0,840,projection,12
11.0,5.0,9.0,840,projection,12
11.0,5.0,10.0,840,projection,7
11.0,5.0,11.0,840,projection,12
11.0,5.0,12.0,840,projection,12
12.0,1.0,1.0,840,projection,6
12.0,1.0,2.0,840,projection,1
12.0,1.0,3.0,840,projection,6
12.0,1.0,4.0,840,projection,6
12.0,1.0,5.0,840,projection,1
12.0,1.0,6.0,840,projection,1
12.0,1.0,7.0,840,projection,6
12.0,1.0,8.0,840,projection,1
12.0,1.0,9.0,840,projection,5
12.0,1.0,10.0,840,projection,5
12.0,1.0,11.0,840,projection,5
12.0,1.0,12.0,840,projection,5
12.0,2.0,1.0,840,projection,7
12.0,2.0,2.0,840,projection,1
12.0,2.0,3.0,840,projection,7
12.0,2.0,4.0,840,projection,7
12.0,2.0,5.0,840,projection,7
12.0,2.0,6.0,840,projection,7
12.0,2.0,7.0,840,projection,7
12.0,2.0,8.0,840,projection,2
12.0,2.0,9.0,840,projection,7
12.0,2.0,10.0,840,projection,7
12.0,2.0,11.0,840,projection,12
12.0,2.0,12.0,840,projection,6
12.0,3.0,1.0,840,projection,6
12.0,3.0,2.0,840,projection,1
12.0,3.0,3.0,840,projection,6
12.0,3.0,4.0,840,projection,6
12.0,3.0,5.0,840,projection,6
12.0,3.0,6.0,840,projection,2
12.0,3.0,7.0,840,projection,8
12.0,3.0,8.0,840,projection,2
12.0,3.0,9.0,840,projection,1
12.0,3.0,10.0,840,projection,7
12.0,3.0,11.0,840,projection,5
12.0,3.0,12.0,840,projection,5
12.0,4.0,1.0,840,projection,13
12.0,4.0,2.0,840,projection,1
12.0,4.0,3.0,840,projection,12
12.0,4.0,4.0,840,projection,12
12.0,4.0,5.0,840,projection,12
12.0,4.0,6.0,840,projection,12
12.0,4.0,7.0,840,projection,12
12.0,4.0,8.0,840,projection,12
12.0,4.0,9.0,840,projection,12
12.0,4.0,10.0,840,projection,7
12.0,4.0,11.0,840,projection,12
12.0,4.0,12.0,840,projection,12
12.0,5.0,1.0,840,projection,13
12.0,5.0,2.0,840,projection,1
12.0,5.0,3.0,840,projection,12
12.0,5.0,4.0,840,projection,12
12.0,5.0,5.0,840,projection,12
12.0,5.0,6.0,840,projection,12
12.0,5.0,7.0,840,projection,12
12.0,5.0,8.0,840,projection,12
12.0,5.0,9.0,840,projection,12
12.0,5.0,10.0,840,projection,7
12.0,5.0,11.0,840,projection,12
12.0,5.0,12.0,840,projection,12
13.0,1.0,1.0,840,projection,6
13.0,1.0,2.0,840,projection,1
13.0,1.0,3.0,840,projection,6
13.0,1.0,4.0,840,projection,6
13.0,1.0,5.0,840,projection,1
13.0,1.0,6.0,840,projection,1
13.0,1.0,7.0,840,projection,6
13.0,1.0,8.0,840,projection,1
13.0,1.0,9.0,840,projection,5
13.0,1.0,10.0,840,projection,5
13.0,1.0,11.0,840,projection,5
13.0,1.0,12.0,840,projection,5
13.0,2.0,1.0,840,projection,7
13.0,2.0,2.0,840,projection,1
13.0,2.0,3.0,840,projection,7
13.0,2.0,4.0,840,projection,7
13.0,2.0,5.0,840,projection,7
13.0,2.0,6.0,840,projection,7
13.0,2.0,7.0,840,projection,7
13.0,2.0,8.0,840,projection,2
13.0,2.0,9.0,840,projection,7
13.0,2.0,10.0,840,projection,7
13.0,2.0,11.0,840,projection,12
13.0,2.0,12.0,840,projection,6
13.0,3.0,1.0,840,projection,6
13.0,3.0,2.0,840,projection,1
13.0,3.0,3.0,840,projection,6
13.0,3.0,4.0,840,projection,6
13.0,3.0,5.0,840,projection,6
13.0,3.0,6.0,840,projection,2
13.0,3.0,7.0,840,projection,8
13.0,3.0,8.0,840,projection,2
13.0,3.0,9.0,840,projection,1
13.0,3.0,10.0,840,projection,7
13.0,3.0,11.0,840,projection,5
13.0,3.0,12.0,840,projection,5
13.0,4.0,1.0,840,projection,13
13.0,4.0,2.0,840,projection,1
13.0,4.0,3.0,840,projection,12
13.0,4.0,4.0,840,projection,12
13.0,4.0,5.0,840,projection,12
13.0,4.0,6.0,840,projection,12
13.0,4.0,7.0,840,projection,12
13.0,4.0,8.0,840,projection,12
13.0,4.0,9.0,840,projection,12
13.0,4.0,10.0,840,projection,7
13.0,4.0,11.0,840,projection,12
13.0,4.0,12.0,840,projection,12
13.0,5.0,1.0,840,projection,13
13.0,5.0,2.0,840,projection,1
13.0,5.0,3.0,840,projection,12
13.0,5.0,4.0,840,projection,12
13.0,5.0,5.0,840,projection,12
13.0,5.0,6.0,840,projection,12
13.0,5.0,7.0,840,projection,12
13.0,5.0,8.0,840,projection,12
13.0,5.0,9.0,840,projection,12
13.0,5.0,10.0,840,projection,7
13.0,5.0,11.0,840,projection,12
13.0,5.0,12.0,840,projection,12
14.0,1.0,1.0,840,projection,5
14.0,1.0,2.0,840,projection,1
14.0,1.0,3.0,840,projection,5
14.0,1.0,4.0,840,projection,5
14.0,1.0,5.0,840,projection,1
14.0,1.0,6.0,840,projection,1
14.0,1.0,7.0,840,projection,5
14.0,1.0,8.0,840,projection,1
14.0,1.0,9.0,840,projection,4
14.0,1.0,10.0,840,projection,4
14.0,1.0,11.0,840,projection,4
14.0,1.0,12.0,840,projection,4
14.0,2.0,1.0,840,projection,6
14.0,2.0,2.0,840,projection,1
14.0,2.0,3.0,840,projection,6
14.0,2.0,4.0,840,projection,6
14.0,2.0,5.0,840,projection,6
14.0,2.0,6.0,840,projection,6
14.0,2.0,7.0,840,projection,6
14.0,2.0,8.0,840,projection,2
14.0,2.0,9.0,840,projection,6
14.0,2.0,10.0,840,projection,6
14.0,2.0,11.0,840,projection,11
14.0,2.0,12.0,840,projection,5
14.0,3.0,1.0,840,projection,5
14.0,3.0,2.0,840,projection,1
14.0,3.0,3.0,840,projection,5
14.0,3.0,4.0,840,projection,5
14.0,3.0,5.0,840,projection,5
14.0,3.0,6.0,840,projection,2
14.0,3.0,7.0,840,projection,7
14.0,3.0,8.0,840,projection,2
14.0,3.0,9.0,840,projection,1
14.0,3.0,10.0,840,projection,6
14.0,3.0,11.0,840,projection,4
14.0,3.0,12.0,840,projection,4
14.0,4.0,1.0,840,projection,12
14.0,4.0,2.0,840,projection,1
14.0,4.0,3.0,840,projection,11
14.0,4.0,4.0,840,projection,11
14.0,4.0,5.0,840,projection,11
14.0,4.0,6.0,840,projection,11
14.0,4.0,7.0,840,projection,11
14.0,4.0,8.0,840,projection,11
14.0,4.0,9.0,840,projection,11
14.0,4.0,10.0,840,projection,6
14.0,4.0,11.0,840,projection,11
14.0,4.0,12.0,840,projection,11
14.0,5.0,1.0,840,projection,12
14.0,5.0,2.0,840,projection,1
14.0,5.0,3.0,840,projection,11
14.0,5.0,4.0,840,projection,11
14.0,5.0,5.0,840,projection,11
14.0,5.0,6.0,840,projection,11
14.0,5.0,7.0,840,projection,11
14.0,5.0,8.0,840,projection,11
14.0,5.0,9.0,840,projection,11
14.0,5.0,10.0,840,projection,6
14.0,5.0,11.0,840,projection,11
14.0,5.0,12.0,840,projection,11
1.0,1.0,1.0,840,grid,2
1.0,1.0,2.0,840,grid,7
1.0,1.0,3.0,840,grid,7
1.0,1.0,4.0,840,grid,9
1.0,1.0,5.0,840,grid,9
1.0,1.0,6.0,840,grid,7
1.0,1.0,7.0,840,grid,16
1.0,1.0,8.0,840,grid,2
1.0,1.0,9.0,840,grid,2
1.0,1.0,10.0,840,grid,5
1.0,1.0,11.0,840,grid,1
1.0,1.0,12.0,840,grid,2
1.0,2.0,1.0,840,grid,2
1.0,2.0,2.0,840,grid,9
1.0,2.0,3.0,840,grid,20
1.0,2.0,4.0,840,grid,4
1.0,2.0,5.0,840,grid,8
1.0,2.0,6.0,840,grid,2
1.0,2.0,7.0,840,grid,2
1.0,2.0,8.0,840,grid,17
1.0,2.0,9.0,840,grid,2
1.0,2.0,10.0,840,grid,10
1.0,2.0,11.0,840,grid,5
1.0,2.0,12.0,840,grid,2
1.0,3.0,1.0,840,grid,2
1.0,3.0,2.0,840,grid,7
1.0,3.0,3.0,840,grid,4
1.0,3.0,4.0,840,grid,8
1.0,3.0,5.0,840,grid,6
1.0,3.0,6.0,840,grid,13
1.0,3.0,7.0,840,grid,6
1.0,3.0,8.0,840,grid,10
1.0,3.0,9.0,840,grid,7
1.0,3.0,10.0,840,grid,1
1.0,3.0,11.0,840,grid,2
1.0,3.0,12.0,840,grid,5
1.0,4.0,1.0,840,grid,2
1.0,4.0,2.0,840,grid,7
1.0,4.0,3.0,840,grid,2
1.0,4.0,4.0,840,grid,7
1.0,4.0,5.0,840,grid,1
1.0,4.0,6.0,840,grid,14
1.0,4.0,7.0,840,grid,2
1.0,4.0,8.0,840,grid,1
1.0,4.0,9.0,840,grid,1
1.0,4.0,10.0,840,grid,2
1.0,4.0,11.0,840,grid,3
1.0,4.0,12.0,840,grid,8
1.0,5.0,1.0,840,grid,1
1.0,5.0,2.0,840,grid,21
1.0,5.0,3.0,840,grid,3
1.0,5.0,4.0,840,grid,15
1.0,5.0,5.0,840,grid,15
1.0,5.0,6.0,840,grid,16
1.0,5.0,7.0,840,grid,2
1.0,5.0,8.0,840,grid,7
1.0,5.0,9.0,840,grid,3
1.0,5.0,10.0,840,grid,3
1.0,5.0,11.0,840,grid,28
1.0,5.0,12.0,840,grid,4
2.0,1.0,1.0,840,grid,7
2.0,1.0,2.0,840,grid,28
2.0,1.0,3.0,840,grid,20
2.0,1.0,4.0,840,grid,3
2.0,1.0,5.0,840,grid,24
2.0,1.0,6.0,840,grid,2
2.0,1.0,7.0,840,grid,8
2.0,1.0,8.0,840,grid,3
2.0,1.0,9.0,840,grid,6
2.0,1.0,10.0,840,grid,8
2.0,1.0,11.0,840,grid,5
2.0,1.0,12.0,840,grid,1
2.0,2.0,1.0,840,grid,1
2.0,2.0,2.0,840,grid,2
2.0,2.0,3.0,840,grid,2
2.0,2.0,4.0,840,grid,13
2.0,2.0,5.0,840,grid,1
2.0,2.0,6.0,840,grid,29
2.0,2.0,7.0,840,grid,2
2.0,2.0,8.0,840,grid,4
2.0,2.0,9.0,840,grid,10
2.0,2.0,10.0,840,grid,1
2.0,2.0,11.0,840,grid,16
2.0,2.0,12.0,840,grid,3
2.0,3.0,1.0,840,grid,1
2.0,3.0,2.0,840,grid,1
2.0,3.0,3.0,840,grid,4
2.0,3.0,4.0,840,grid,1
2.0,3.0,5.0,840,grid,7
2.0,3.0,6.0,840,grid,11
2.0,3.0,7.0,840,grid,14
2.0,3.0,8.0,840,grid,1
2.0,3.0,9.0,840,grid,5
2.0,3.0,10.0,840,grid,1
2.0,3.0,11.0,840,grid,7
2.0,3.0,12.0,840,grid,8
2.0,4.0,1.0,840,grid,8
2.0,4.0,2.0,840,grid,1
2.0,4.0,3.0,840,grid,2
2.0,4.0,4.0,840,grid,2
2.0,4.0,5.0,840,grid,2
2.0,4.0,6.0,840,grid,1
2.0,4.0,7.0,840,grid,2
2.0,4.0,8.0,840,grid,12
2.0,4.0,9.0,840,grid,1
2.0,4.0,10.0,840,grid,9
2.0,4.0,11.0,840,grid,7
2.0,4.0,12.0,840,grid,5
2.0,5.0,1.0,840,grid,2
2.0,5.0,2.0,840,grid,2
2.0,5.0,3.0,840,grid,6
2.0,5.0,4.0,840,grid,4
2.0,5.0,5.0,840,grid,17
2.0,5.0,6.0,840,grid,11
2.0,5.0,7.0,840,grid,1
2.0,5.0,8.0,840,grid,3
2.0,5.0,9.0,840,grid,2
2.0,5.0,10.0,840,grid,29
2.0,5.0,11.0,840,grid,12
2.0,5.0,12.0,840,grid,9
3.0,1.0,1.0,840,grid,4
3.0,1.0,2.0,840,grid,2
3.0,1.0,3.0,840,grid,6
3.0,1.0,4.0,840,grid,1
3.0,1.0,5.0,840,grid,10
3.0,1.0,6.0,840,grid,15
3.0,1.0,7.0,840,grid,7
3.0,1.0,8.0,840,grid,1
3.0,1.0,9.0,840,grid,23
3.0,1.0,10.0,840,grid,1
3.0,1.0,11.0,840,grid,7
3.0,1.0,12.0,840,grid,8
3.0,2.0,1.0,840,grid,9
3.0,2.0,2.0,840,grid,4
3.0,2.0,3.0,840,grid,10
3.0,2.0,4.0,840,grid,22
3.0,2.0,5.0,840,grid,7
3.0,2.0,6.0,840,grid,6
3.0,2.0,7.0,840,grid,5
3.0,2.0,8.0,840,grid,7
3.0,2.0,9.0,840,grid,16
3.0,2.0,10.0,840,grid,4
3.0,2.0,11.0,840,grid,2
3.0,2.0,12.0,840,grid,14
3.0,3.0,1.0,840,grid,2
3.0,3.0,2.0,840,grid,1
3.0,3.0,3.0,840,grid,5
3.0,3.0,4.0,840,grid,1
3.0,3.0,5.0,840,grid,14
3.0,3.0,6.0,840,grid,15
3.0,3.0,7.0,840,grid,6
3.0,3.0,8.0,840,grid,1
3.0,3.0,9.0,840,grid,23
3.0,3.0,10.0,840,grid,7
3.0,3.0,11.0,840,grid,1
3.0,3.0,12.0,840,grid,2
3.0,4.0,1.0,840,grid,6
3.0,4.0,2.0,840,grid,4
3.0,4.0,3.0,840,grid,1
3.0,4.0,4.0,840,grid,2
3.0,4.0,5.0,840,grid,2
3.0,4.0,6.0,840,grid,4
3.0,4.0,7.0,840,grid,3
3.0,4.0,8.0,840,grid,22
3.0,4.0,9.0,840,grid,11
3.0,4.0,10.0,840,grid,1
3.0,4.0,11.0,840,grid,11
3.0,4.0,12.0,840,grid,1
3.0,5.0,1.0,840,grid,2
3.0,5.0,2.0,840,grid,2
3.0,5.0,3.0,840,grid,3
3.0,5.0,4.0,840,grid,10
3.0,5.0,5.0,840,grid,7
3.0,5.0,6.0,840,grid,3
3.0,5.0,7.0,840,grid,4
3.0,5.0,8.0,840,grid,1
3.0,5.0,9.0,840,grid,12
3.0,5.0,10.0,840,grid,2
3.0,5.0,11.0,840,grid,2
3.0,5.0,12.0,840,grid,8
4.0,1.0,1.0,840,grid,21
4.0,1.0,2.0,840,grid,10
4.0,1.0,3.0,840,grid,8
4.0,1.0,4.0,840,grid,2
4.0,1.0,5.0,840,grid,8
4.0,1.0,6.0,840,grid,5
4.0,1.0,7.0,840,grid,1
4.0,1.0,8.0,840,grid,1
4.0,1.0,9.0,840,grid,15
4.0,1.0,10.0,840,grid,6
